"","Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","A8","A11","A12","A14","A15","A16","A17"
"2384","ENSMUSG00000022321","ENSMUSG00000022321","Cdh10",320873,"protein_coding","15",18819033,19014322,36.55,49.4,25.67,28.24,17.18,27.45,5.08,21.46
"2385","ENSMUSG00000022322","ENSMUSG00000022322","Shcbp1",20419,"protein_coding","8",4785976,4829567,38.72,0,7.85,7.09,9.43,14.72,12.23,0
"2386","ENSMUSG00000022323","ENSMUSG00000022323","Rida",15473,"protein_coding","15",34484167,34495401,40.78,745.29,759.25,691.91,726.71,663.43,1223.57,886.86
"2387","ENSMUSG00000022324","ENSMUSG00000022324","Matn2",17181,"protein_coding","15",34306823,34436419,43.65,4.72,6.01,21.43,4.86,8.44,0,15.54
"2388","ENSMUSG00000022325","ENSMUSG00000022325","Pop1",67724,"protein_coding","15",34495450,34530794,42.55,0.59,0,4.68,1.8,3.74,1.03,3.15
"2389","ENSMUSG00000022329","ENSMUSG00000022329","Stk3",56274,"protein_coding","15",34875642,35179067,39.58,46.62,21.57,21.7,42.36,19.11,0,12.27
"2390","ENSMUSG00000022332","ENSMUSG00000022332","Khdrbs3",13992,"protein_coding","15",68800269,68973060,43.06,217.9,185.81,221.49,256.83,207.07,120.48,166.27
"2391","ENSMUSG00000022336","ENSMUSG00000022336","Eif3e",16341,"protein_coding","15",43113454,43146115,36.95,160.75,166.6,118.89,247.42,187.41,170.08,139.09
"2392","ENSMUSG00000022337","ENSMUSG00000022337","Emc2",66736,"protein_coding","15",43340625,43391159,37.61,176.01,190.03,170.68,191.28,134.89,146.69,170.07
"2393","ENSMUSG00000022338","ENSMUSG00000022338","Eny2",223527,"protein_coding","15",44291438,44301652,38.48,70.41,98.76,108.97,142.1,139.89,70.13,160.7
"2394","ENSMUSG00000022339","ENSMUSG00000022339","Ebag9",55960,"protein_coding","15",44482571,44504911,36.92,59.14,28.87,28.1,6.65,26.74,38.96,37.68
"2395","ENSMUSG00000022340","ENSMUSG00000022340","Sybu",319613,"protein_coding","15",44535252,44651459,40.04,85.79,64.04,79.68,106.15,52.79,97.15,92.65
"2396","ENSMUSG00000022342","ENSMUSG00000022342","Kcnv1",67498,"protein_coding","15",44969680,44978316,38.2,8.92,20.33,16.37,9.71,6.62,18.03,26.94
"2397","ENSMUSG00000022346","ENSMUSG00000022346","Myc",17869,"protein_coding","15",61857240,61862223,52.97,43.94,59.64,103.34,60.9,52.65,31.53,67.39
"2398","ENSMUSG00000022350","ENSMUSG00000022350","Washc5",223593,"protein_coding","15",59203846,59246016,45.53,36.64,19.65,31.02,40.93,22.47,25.37,34.18
"2399","ENSMUSG00000022351","ENSMUSG00000022351","Sqle",20775,"protein_coding","15",59186926,59203041,44.31,109.05,200.23,207.53,188.23,214.07,98.86,105.69
"2400","ENSMUSG00000022353","ENSMUSG00000022353","Mtss1",211401,"protein_coding","15",58813083,58953854,48.51,10.32,14.88,11.43,8.01,3.48,6.73,6.22
"2401","ENSMUSG00000022354","ENSMUSG00000022354","Ndufb9",66218,"protein_coding","15",58805605,58811337,47.5,348.44,509.29,584.56,557.86,533.04,845.74,757.78
"2402","ENSMUSG00000022358","ENSMUSG00000022358","Fbxo32",67731,"protein_coding","15",58039275,58078328,45.37,0.09,3.07,7.09,10.11,11.24,0.07,1.04
"2403","ENSMUSG00000022359","ENSMUSG00000022359","Ntaq1",76773,"protein_coding","15",58004773,58022061,45.14,23.29,12.11,40.57,29.23,23.86,30.37,32.36
"2404","ENSMUSG00000022361","ENSMUSG00000022361","Zhx1",22770,"protein_coding","15",57910399,57939937,40.36,29.09,21.91,27.4,37.32,16.07,27.74,47.14
"2405","ENSMUSG00000022365","ENSMUSG00000022365","Derl1",67819,"protein_coding","15",57732898,57755844,43.36,89.78,86.52,70.94,81.77,70.43,50.49,75.3
"2406","ENSMUSG00000022367","ENSMUSG00000022367","Has2",15117,"protein_coding","15",56529023,56557935,40.66,0,5.36,0.03,2.45,1.58,0,0
"2407","ENSMUSG00000022370","ENSMUSG00000022370","Mrpl13",68537,"protein_coding","15",55397490,55421144,40.47,76.8,55.14,55.07,81.88,95.13,74.49,97.04
"2408","ENSMUSG00000022375","ENSMUSG00000022375","Dnaaf11",54562,"protein_coding","15",66251707,66372759,40.42,0.82,0,9.38,9.13,10.14,5.48,7.3
"2409","ENSMUSG00000022377","ENSMUSG00000022377","Asap1",13196,"protein_coding","15",63958706,64254768,44.81,12.79,18.23,22.65,8.4,7.03,13.23,10.61
"2410","ENSMUSG00000022378","ENSMUSG00000022378","Cyrib",223601,"protein_coding","15",63800946,63932327,42.47,110.77,98.29,148.2,83.41,115.83,45.5,110.68
"2411","ENSMUSG00000022382","ENSMUSG00000022382","Wnt7b",22422,"protein_coding","15",85419638,85466674,55.1,66.56,28.13,43.62,36.51,34.28,22.54,53.04
"2412","ENSMUSG00000022385","ENSMUSG00000022385","Gtse1",29870,"protein_coding","15",85743946,85760774,51.17,1.94,28.07,10.12,26.48,12.8,0,2.28
"2413","ENSMUSG00000022386","ENSMUSG00000022386","Trmu",72026,"protein_coding","15",85763513,85781595,48.52,3.08,10.16,3.4,12.81,27.7,0,13.86
"2414","ENSMUSG00000022387","ENSMUSG00000022387","Brd1",223770,"protein_coding","15",88571237,88618436,48.59,6.31,7.13,13.86,22.64,5.3,6.98,5.15
"2415","ENSMUSG00000022389","ENSMUSG00000022389","Tef",21685,"protein_coding","15",81686622,81711064,48.54,88.67,63.09,58.18,45.92,40.15,19.29,66.41
"2416","ENSMUSG00000022390","ENSMUSG00000022390","Zc3h7b",20286,"protein_coding","15",81629258,81680461,50.87,3.98,3.23,1.88,1.9,3.36,2.36,2.82
"2417","ENSMUSG00000022391","ENSMUSG00000022391","Rangap1",19387,"protein_coding","15",81588449,81629731,48.03,117.81,110.77,94.14,137.93,86.2,38.97,71.6
"2418","ENSMUSG00000022394","ENSMUSG00000022394","L3mbtl2",214669,"protein_coding","15",81548090,81572516,49.75,16.32,16.59,25.04,7.36,17.35,5.11,4.55
"2419","ENSMUSG00000022400","ENSMUSG00000022400","Rbx1",56438,"protein_coding","15",81350497,81360570,45.27,420.04,525.08,451.89,407.6,508.57,674.56,436.48
"2420","ENSMUSG00000022401","ENSMUSG00000022401","Xpnpep3",321003,"protein_coding","15",81284339,81341683,41.66,3.99,3.71,8,2.4,4.05,0,4.31
"2421","ENSMUSG00000022403","ENSMUSG00000022403","St13",70356,"protein_coding","15",81247870,81284278,39.97,200.23,136.26,111.68,144.05,103.84,77.64,129.76
"2422","ENSMUSG00000022404","ENSMUSG00000022404","Slc25a17",20524,"protein_coding","15",81203112,81245013,43.27,67.01,104.97,113.47,96.01,105.78,64.59,141.38
"2423","ENSMUSG00000022407","ENSMUSG00000022407","Adsl",11564,"protein_coding","15",80832691,80855147,47.49,11,17.82,34.07,37.57,21.09,24.62,26.52
"2424","ENSMUSG00000022412","ENSMUSG00000022412","Mief1",239555,"protein_coding","15",80118219,80137572,47.34,17.8,10.19,20.33,2.03,18.45,1.57,11.71
"2425","ENSMUSG00000022414","ENSMUSG00000022414","Tab1",66513,"protein_coding","15",80017328,80045908,50.34,8.75,17.03,10.31,9.04,9.9,19.48,2.09
"2426","ENSMUSG00000022415","ENSMUSG00000022415","Syngr1",20972,"protein_coding","15",79975535,80003702,52.85,101.38,194.61,160.28,115.58,126.31,86.1,152.15
"2427","ENSMUSG00000022420","ENSMUSG00000022420","Dnal4",54152,"protein_coding","15",79645654,79662050,51.91,87.4,81.65,45.63,81.81,55.81,65.88,43.93
"2428","ENSMUSG00000022421","ENSMUSG00000022421","Nptxr",73340,"protein_coding","15",79670552,79688967,55.12,209.67,193.61,219.33,150.92,134.15,80.23,94.23
"2429","ENSMUSG00000022425","ENSMUSG00000022425","Enpp2",18606,"protein_coding","15",54702297,54816288,41.3,44.87,16.45,66.08,27.98,66.04,3.19,29.82
"2430","ENSMUSG00000022426","ENSMUSG00000022426","Josd1",74158,"protein_coding","15",79558452,79572120,48.5,58.98,43.03,34.67,47.12,48.4,17.91,29.54
"2431","ENSMUSG00000022427","ENSMUSG00000022427","Tomm22",223696,"protein_coding","15",79555062,79557601,49.37,174.04,115.28,103.28,226.41,261.82,150.81,186.49
"2432","ENSMUSG00000022428","ENSMUSG00000022428","Cby1",73739,"protein_coding","15",79543400,79551861,49.81,116.75,148.63,141.6,60.66,146.1,79.4,120.26
"2433","ENSMUSG00000022433","ENSMUSG00000022433","Csnk1e",27373,"protein_coding","15",79302056,79339767,52.89,107.4,83.34,74.24,82.64,80.27,43.56,36.56
"2434","ENSMUSG00000022434","ENSMUSG00000022434","Fam118a",73225,"protein_coding","15",84913149,84947031,47.94,58.67,20.44,15.93,27.09,16.41,2.92,23.58
"2435","ENSMUSG00000022436","ENSMUSG00000022436","Sh3bp1",20401,"protein_coding","15",78783968,78796251,55.06,9.43,19.77,13.29,17.04,2.42,5.72,9.33
"2436","ENSMUSG00000022437","ENSMUSG00000022437","Samm50",68653,"protein_coding","15",84076442,84101468,52.02,28.9,27.66,17.33,15.05,18.16,12.62,19.13
"2437","ENSMUSG00000022442","ENSMUSG00000022442","Ttll1",319953,"protein_coding","15",83367970,83395094,49.51,64.43,44.71,61.19,40.35,47.78,33.92,47.88
"2438","ENSMUSG00000022443","ENSMUSG00000022443","Myh9",17886,"protein_coding","15",77644787,77726375,52.06,4.18,1.77,2.35,2.84,1.72,0.13,3.92
"2439","ENSMUSG00000022450","ENSMUSG00000022450","Ndufa6",67130,"protein_coding","15",82234341,82238523,48.77,220.11,242.03,287.75,268.8,315.63,584.41,490.97
"2440","ENSMUSG00000022451","ENSMUSG00000022451","Twf1",19230,"protein_coding","15",94475832,94487770,43.36,42.37,43.97,30.59,36.55,50.43,20.31,41.19
"2441","ENSMUSG00000022452","ENSMUSG00000022452","Smdt1",69029,"protein_coding","15",82223160,82233292,51.68,187.73,321.89,291.27,262.59,264.14,460.75,420.9
"2442","ENSMUSG00000022453","ENSMUSG00000022453","Naga",17939,"protein_coding","15",82213733,82223126,52.34,50.42,26.01,67.7,64.92,64.09,32.74,64.5
"2443","ENSMUSG00000022454","ENSMUSG00000022454","Nell2",54003,"protein_coding","15",94973111,95426440,41.84,253.94,256.98,298.02,271.68,203.81,122.87,153.7
"2444","ENSMUSG00000022456","ENSMUSG00000022456","Septin3",24050,"protein_coding","15",82153003,82178775,50.44,219.41,137.65,176.82,126.16,140.19,69.11,145.94
"2445","ENSMUSG00000022462","ENSMUSG00000022462","Slc38a2",67760,"protein_coding","15",96585273,96597611,45.84,19.45,17.35,29.83,45.68,30.02,6.49,47.08
"2446","ENSMUSG00000022463","ENSMUSG00000022463","Srebf2",20788,"protein_coding","15",82031382,82089580,49.63,52.26,51.24,51.94,39.76,43.46,23.95,40.33
"2447","ENSMUSG00000022466","ENSMUSG00000022466","Rpap3",71919,"protein_coding","15",97572978,97603706,46.15,39.45,34.54,45.59,33.89,43.39,7.56,33.29
"2448","ENSMUSG00000022471","ENSMUSG00000022471","Xrcc6",14375,"protein_coding","15",81872036,81924286,46.61,15.27,25.13,30.45,15.72,45.36,3.68,41.13
"2449","ENSMUSG00000022472","ENSMUSG00000022472","Desi1",28075,"protein_coding","15",81876724,81918063,46.41,95.43,78.3,78.85,58.33,79.08,60.74,81.52
"2450","ENSMUSG00000022474","ENSMUSG00000022474","Pmm1",29858,"protein_coding","15",81835309,81845131,52.21,229.75,187.76,191.77,152.84,159.8,249.03,181.11
"2451","ENSMUSG00000022475","ENSMUSG00000022475","Hdac7",56233,"protein_coding","15",97690545,97742383,52.98,8.51,2.56,2.39,2.4,2.16,3.41,4.36
"2452","ENSMUSG00000022476","ENSMUSG00000022476","Polr3h",78929,"protein_coding","15",81772429,81810441,49.36,56.22,44.69,48.91,60.09,51.8,44.08,74.56
"2453","ENSMUSG00000022477","ENSMUSG00000022477","Aco2",11429,"protein_coding","15",81756510,81799334,46.81,276.77,270.78,288.8,231.54,262.01,184.14,214.67
"2454","ENSMUSG00000022489","ENSMUSG00000022489","Pde1b",18574,"protein_coding","15",103411461,103438479,47.91,62.43,39.56,41.42,54.1,40.98,51.52,62.88
"2455","ENSMUSG00000022490","ENSMUSG00000022490","Ppp1r1a",58200,"protein_coding","15",103438706,103446430,51.61,106.51,141.73,112.64,92.23,135.64,186.15,167
"2456","ENSMUSG00000022491","ENSMUSG00000022491","Glycam1",14663,"protein_coding","15",103471186,103473508,43.65,49.39,171.45,194.33,181.13,86.78,641.31,519.87
"2457","ENSMUSG00000022494","ENSMUSG00000022494","Shisa9",72555,"protein_coding","16",11801977,12088766,43.54,27.67,9.48,15.56,11.37,9.64,13.5,13.44
"2458","ENSMUSG00000022498","ENSMUSG00000022498","Txndc11",106200,"protein_coding","16",10892775,10952514,43.25,14.53,10.8,20.29,3.95,7.25,8.41,12.72
"2459","ENSMUSG00000022500","ENSMUSG00000022500","Litaf",56722,"protein_coding","16",10777139,10884021,48.39,37.99,25.57,21.89,68.76,27.65,8.21,8.71
"2460","ENSMUSG00000022503","ENSMUSG00000022503","Nubp1",26425,"protein_coding","16",10229812,10242292,51.73,8.84,13.47,9.78,23.55,14.68,11.22,12.91
"2461","ENSMUSG00000022505","ENSMUSG00000022505","Emp2",13731,"protein_coding","16",10099613,10131832,48.44,34.15,24.38,49.7,65.05,67.23,23.68,53.4
"2462","ENSMUSG00000022507","ENSMUSG00000022507","Hapstr1",69053,"protein_coding","16",8647964,8676786,40.85,19.85,36.12,33.44,24.45,38.65,12.58,11.28
"2463","ENSMUSG00000022508","ENSMUSG00000022508","Bcl6",12053,"protein_coding","16",23783802,23807602,48.2,8.61,5.55,7,8.72,4.59,2.77,15.54
"2464","ENSMUSG00000022514","ENSMUSG00000022514","Il1rap",16180,"protein_coding","16",26400454,26548867,39.51,34.82,14.04,26.91,18.29,21.03,7.3,40.28
"2465","ENSMUSG00000022515","ENSMUSG00000022515","Anks3",72615,"protein_coding","16",4759300,4782069,47.79,4.18,18.26,17.01,8.29,7.47,4.99,10.78
"2466","ENSMUSG00000022516","ENSMUSG00000022516","Nudt16l1",66911,"protein_coding","16",4756625,4758896,56.56,63.8,79.2,76.6,101.35,58.9,90.59,84
"2467","ENSMUSG00000022517","ENSMUSG00000022517","Mgrn1",17237,"protein_coding","16",4704113,4756160,48.64,122.27,62.17,115.33,109.24,102.23,57.52,76.7
"2468","ENSMUSG00000022523","ENSMUSG00000022523","Fgf12",14167,"protein_coding","16",27978850,28571820,39.94,50.82,51.24,47.69,74.98,40.04,38.86,23.94
"2469","ENSMUSG00000022525","ENSMUSG00000022525","Plaat1",27281,"protein_coding","16",29028447,29049283,41.83,0,5.26,6.32,22.3,9.77,8.86,6.22
"2470","ENSMUSG00000022526","ENSMUSG00000022526","Zfp251",71591,"protein_coding","15",76735809,76755635,44.82,27.32,17.28,24.18,21.81,12.65,13.04,4.13
"2471","ENSMUSG00000022528","ENSMUSG00000022528","Hes1",15205,"protein_coding","16",29883202,29886614,52.92,18.61,3.34,26.98,15.14,16.95,32.28,30.98
"2472","ENSMUSG00000022529","ENSMUSG00000022529","Zfp263",74120,"protein_coding","16",3561957,3568654,45.61,19.91,23.74,14.5,17.54,12.98,0.33,3.04
"2473","ENSMUSG00000022533","ENSMUSG00000022533","Atp13a3",224088,"protein_coding","16",30131241,30224793,39.99,20.62,5.86,8.99,11.21,6.65,4.28,2.21
"2474","ENSMUSG00000022536","ENSMUSG00000022536","Glyr1",74022,"protein_coding","16",4831773,4867727,44.34,148.34,78.3,139.17,119.5,61.39,45.31,78.64
"2475","ENSMUSG00000022537","ENSMUSG00000022537","Tmem44",224090,"protein_coding","16",30330673,30369660,48.95,5.35,10.24,10.41,6.6,19.22,16.86,10.27
"2476","ENSMUSG00000022538","ENSMUSG00000022538","Lsg1",224092,"protein_coding","16",30379312,30406410,45.58,6.01,6.9,13.54,15.34,17.68,11.74,15.93
"2477","ENSMUSG00000022540","ENSMUSG00000022540","Rogdi",66049,"protein_coding","16",4826594,4831417,56.12,290.36,182.93,198.76,187,188.56,227.28,178.28
"2478","ENSMUSG00000022544","ENSMUSG00000022544","Eef2kmt",70511,"protein_coding","16",5062016,5073847,51.61,10.08,2.46,6.65,6.73,4.99,21.36,20.69
"2479","ENSMUSG00000022545","ENSMUSG00000022545","Ercc4",50505,"protein_coding","16",12927548,12968481,46.1,24.25,8.3,7.93,2.86,10.97,9.99,9.41
"2480","ENSMUSG00000022548","ENSMUSG00000022548","Apod",11815,"protein_coding","16",31115010,31133626,45.95,135.92,0,15.74,31.14,37.48,59.2,119.86
"2481","ENSMUSG00000022550","ENSMUSG00000022550","Adck5",268822,"protein_coding","15",76460558,76480016,50.42,19.21,15.4,2.27,5.68,3.69,5.36,5.18
"2482","ENSMUSG00000022551","ENSMUSG00000022551","Cyc1",66445,"protein_coding","15",76227723,76230460,57.63,182.96,274.37,225.04,300.56,215.6,314.3,235.7
"2483","ENSMUSG00000022552","ENSMUSG00000022552","Sharpin",106025,"protein_coding","15",76231240,76235311,50.29,38.96,50.97,45.32,51.3,26.75,35.5,35.58
"2484","ENSMUSG00000022553","ENSMUSG00000022553","Maf1",68877,"protein_coding","15",76235494,76238580,55.85,134.47,183.07,142.56,105.46,149.24,85.51,151.36
"2485","ENSMUSG00000022554","ENSMUSG00000022554","Hgh1",59053,"protein_coding","15",76253098,76255637,58.43,7.32,10.05,9.32,14.66,17.83,0,3.02
"2486","ENSMUSG00000022555","ENSMUSG00000022555","Dgat1",13350,"protein_coding","15",76386215,76396153,51.85,30.19,8.55,9.85,29.4,9.9,13.75,19.13
"2487","ENSMUSG00000022556","ENSMUSG00000022556","Hsf1",15499,"protein_coding","15",76361622,76386113,48.22,50.97,22.63,8.8,16.21,16.22,2.57,16.12
"2488","ENSMUSG00000022557","ENSMUSG00000022557","Bop1",12181,"protein_coding","15",76337189,76361477,55.16,48.16,62.3,30.39,46.86,47.89,40.42,55.05
"2489","ENSMUSG00000022558","ENSMUSG00000022558","Mroh1",223658,"protein_coding","15",76264461,76337238,51.17,14.59,11.42,18.14,13.15,6.71,4.41,14.99
"2490","ENSMUSG00000022559","ENSMUSG00000022559","Fbxl6",30840,"protein_coding","15",76419921,76422946,58.49,15.88,14.99,16.49,10.11,6.51,30.46,19.31
"2491","ENSMUSG00000022561","ENSMUSG00000022561","Gpaa1",14731,"protein_coding","15",76215431,76219107,58.28,20.67,30.02,29.42,24.61,22.77,49.56,32.04
"2492","ENSMUSG00000022562","ENSMUSG00000022562","Oplah",75475,"protein_coding","15",76180801,76212215,49.83,19.35,18.58,18.79,24.43,14.57,3.23,18.17
"2493","ENSMUSG00000022564","ENSMUSG00000022564","Grina",66168,"protein_coding","15",76130964,76134104,59.79,668.41,463.06,544.78,564.08,461.26,635.55,563.88
"2494","ENSMUSG00000022565","ENSMUSG00000022565","Plec",18810,"protein_coding","15",76055174,76116774,55.43,5.2,2.42,6.4,5.1,1.88,1.7,1.91
"2495","ENSMUSG00000022570","ENSMUSG00000022570","Gfus",22122,"protein_coding","15",75796525,75801681,54.76,63.54,26.17,38.73,16.74,40.33,56.31,45.1
"2496","ENSMUSG00000022571","ENSMUSG00000022571","Pycr3",66194,"protein_coding","15",75788326,75793409,51.06,29.91,39.54,41.93,36.04,26.56,33.54,37.45
"2497","ENSMUSG00000022574","ENSMUSG00000022574","Naprt",223646,"protein_coding","15",75762805,75766330,56.49,11.4,16.46,9.94,25.04,2.19,14.34,16.71
"2498","ENSMUSG00000022577","ENSMUSG00000022577","Ly6h",23934,"protein_coding","15",75424894,75439104,51.01,230.57,266.72,229.43,338.36,271.47,355.15,337.42
"2499","ENSMUSG00000022580","ENSMUSG00000022580","Rhpn1",14787,"protein_coding","15",75576129,75587334,56.78,4.53,7.35,5.28,9.98,3.42,1.27,9.09
"2500","ENSMUSG00000022587","ENSMUSG00000022587","Ly6e",17069,"protein_coding","15",74826900,74831752,54.63,161.01,132.77,143.75,182.93,145.1,115.55,61.59
"2501","ENSMUSG00000022594","ENSMUSG00000022594","Lynx1",23936,"protein_coding","15",74619701,74624895,56,19.24,37.88,21.98,33.84,19.45,12.72,18.96
"2502","ENSMUSG00000022601","ENSMUSG00000022601","Zbtb11",271377,"protein_coding","16",55794246,55829276,40.94,13.63,23.32,9.77,8.34,16.8,4.9,13.72
"2503","ENSMUSG00000022602","ENSMUSG00000022602","Arc",11838,"protein_coding","15",74540932,74544419,58.8,144.62,167.46,350.44,50.25,34.24,64.16,61.45
"2504","ENSMUSG00000022604","ENSMUSG00000022604","Cep97",74201,"protein_coding","16",55720251,55755218,43.58,0.08,0,1.85,20.5,4.17,0,0.26
"2505","ENSMUSG00000022607","ENSMUSG00000022607","Ptk2",14083,"protein_coding","15",73076951,73295129,41.23,50.64,34.27,32.22,50.37,41.61,23.21,44.66
"2506","ENSMUSG00000022614","ENSMUSG00000022614","Lmf2",105847,"protein_coding","15",89235207,89239862,57.6,29.54,38.91,40.72,24.14,17.86,10.89,21.23
"2507","ENSMUSG00000022617","ENSMUSG00000022617","Chkb",12651,"protein_coding","15",89310563,89314111,55.26,7.74,31.03,39.53,23.51,20.9,43.32,21.81
"2508","ENSMUSG00000022619","ENSMUSG00000022619","Mapk8ip2",60597,"protein_coding","15",89338116,89348671,54.49,77.6,64.88,40.82,51.24,36.48,25.94,37.14
"2509","ENSMUSG00000022620","ENSMUSG00000022620","Arsa",11883,"protein_coding","15",89356679,89361628,55.19,39.43,35.28,32.78,27.42,29.43,11.96,34.41
"2510","ENSMUSG00000022621","ENSMUSG00000022621","Rabl2",68708,"protein_coding","15",89466736,89476126,49.76,17.24,36.01,32.81,42.64,42.67,23.23,42.12
"2511","ENSMUSG00000022623","ENSMUSG00000022623","Shank3",58234,"protein_coding","15",89383826,89444464,51.06,7,10.35,6.68,12.68,2.04,5.72,9.07
"2512","ENSMUSG00000022629","ENSMUSG00000022629","Kif21a",16564,"protein_coding","15",90817479,90934151,41.04,51.45,26.54,24.46,28.54,11.1,8.78,15.88
"2513","ENSMUSG00000022634","ENSMUSG00000022634","Yaf2",67057,"protein_coding","15",93182159,93234816,42.85,191.96,196.6,169.35,125.18,203.1,170.95,204.75
"2514","ENSMUSG00000022635","ENSMUSG00000022635","Zcrb1",67197,"protein_coding","15",93283978,93296215,43.76,150.06,96.09,109.09,76.11,75.18,176.52,163.96
"2515","ENSMUSG00000022636","ENSMUSG00000022636","Alcam",11658,"protein_coding","16",52069359,52274437,37.99,18.78,14.65,14.81,12.94,8.63,10.81,20.6
"2516","ENSMUSG00000022641","ENSMUSG00000022641","Bbx",70508,"protein_coding","16",50012207,50252753,39.13,3.88,12.16,10.54,12.58,11.47,4.47,10.97
"2517","ENSMUSG00000022656","ENSMUSG00000022656","Nectin3",58998,"protein_coding","16",46208069,46318888,39.7,36.5,80.44,51.36,40.53,69.36,35.74,16.23
"2518","ENSMUSG00000022658","ENSMUSG00000022658","Tagln3",56370,"protein_coding","16",45531593,45544971,45.8,535.98,322.45,411.27,370.2,365.02,363.55,333.73
"2519","ENSMUSG00000022661","ENSMUSG00000022661","Cd200",17470,"protein_coding","16",45202498,45229416,39.49,126.45,192.79,111.68,90.03,136.53,46.25,54.43
"2520","ENSMUSG00000022663","ENSMUSG00000022663","Atg3",67841,"protein_coding","16",44979148,45008901,36.76,63.21,51.06,76.32,50.53,78.6,58.3,71.41
"2521","ENSMUSG00000022664","ENSMUSG00000022664","Slc35a5",74102,"protein_coding","16",44959936,44979069,40.28,42.27,56.37,29.97,90.41,48.64,18.28,24.8
"2522","ENSMUSG00000022665","ENSMUSG00000022665","Ccdc80",67896,"protein_coding","16",44913765,44948440,41.87,48.72,23.96,71.08,47.48,40.21,34.44,39.18
