PG.UniprotIds,PG.ProteinNames,PG.Genes,PG.ProteinDescriptions,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Qvalue
Q99JF8,PSIP1_MOUSE,Psip1,PC4 and SFRS1-interacting protein,55,38,20,54,30,13,12,15,14,8,16,10,6,7,21653640,10905781,4568225.5,14729217,10707407,3369562,2323761.8,45.5%,39.4%,22.9%,44.3%,37.3%,23.1%,19.7%,51.72026443481445,51.72026443481445,51.72026443481445,51.72026443481445,51.72026443481445,51.72026443481445,51.72026443481445,0,0,0,0,0,0,0
P47911,RL6_MOUSE,Rpl6,Large ribosomal subunit protein eL6,18,22,33,15,29,12,20,10,11,14,8,11,7,10,10546514,18324624,49443268,11990004,25528504,3215831.5,10051163,28.7%,41.9%,45.3%,36.1%,41.6%,28.4%,34.1%,48.63227081298828,48.63227081298828,48.63227081298828,48.63227081298828,48.63227081298828,48.63227081298828,48.63227081298828,0,0,0,0,0,0,0
Q03265,ATPA_MOUSE,Atp5f1a,"ATP synthase subunit alpha, mitochondrial",40,43,40,38,56,57,50,8,10,7,9,9,8,9,6194363,5796672,9013713,5251954,9292935,11627409,10675851,55.3%,55.3%,55.3%,53.5%,64.6%,64.4%,51.2%,55.03345489501953,55.03345489501953,55.03345489501953,55.03345489501953,55.03345489501953,55.03345489501953,55.03345489501953,0,0,0,0,0,0,0
O08532,CA2D1_MOUSE,Cacna2d1,Voltage-dependent calcium channel subunit alpha-2/delta-1,7,2,6,1,NaN,NaN,NaN,6,2,6,1,NaN,NaN,NaN,320943.3,116432.11,370009.84,82245.02,NaN,NaN,NaN,6.2%,2.4%,5.1%,0.9%,NaN,NaN,NaN,51.96394348144531,51.96394348144531,51.96394348144531,51.96394348144531,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN
P68368,TBA4A_MOUSE,Tuba4a,Tubulin alpha-4A chain,5,5,6,3,5,4,3,5,5,6,3,5,4,3,1642701.8,1760963.2,6990877.5,1291343.6,3094828.2,2030631.6,1089274.5,12.1%,12.1%,19.4%,5.4%,12.1%,9.8%,5.4%,52.86570739746094,52.86570739746094,52.86570739746094,52.86570739746094,52.86570739746094,52.86570739746094,52.86570739746094,0,0,0,0,0,0,0
P14685,PSMD3_MOUSE,Psmd3,26S proteasome non-ATPase regulatory subunit 3,3,6,5,NaN,10,3,2,3,5,5,NaN,5,3,2,179212.73,336702.94,359131.03,NaN,435205.8,171002.45,67251.555,7.5%,13.2%,12.5%,NaN,21.3%,7.2%,4.5%,57.46818161010742,57.46818161010742,57.46818161010742,NaN,57.46818161010742,57.46818161010742,57.46818161010742,0,0,0,NaN,0,0,0
Q9CZC8,SCRN1_MOUSE,Scrn1,Secernin-1,4,9,10,5,7,3,7,4,6,6,5,6,3,6,962712.75,1213444.6,1865940.2,1113159.9,715766.75,353734.8,1147046.4,11.8%,24.2%,27.5%,13.8%,19.8%,8.5%,17.9%,52.66209030151367,52.66209030151367,52.66209030151367,52.66209030151367,52.66209030151367,52.66209030151367,52.66209030151367,0,0,0,0,0,0,0
P63001,RAC1_MOUSE,Rac1,Ras-related C3 botulinum toxin substrate 1,9,7,10,11,13,11,18,7,5,6,6,8,8,11,2013747.1,1668760.6,3411692.5,3096619.5,2391785.2,3772730.8,5589335,35.4%,34.9%,39.1%,45.3%,40.1%,39.6%,39.6%,55.7143440246582,55.7143440246582,55.7143440246582,55.7143440246582,55.7143440246582,55.7143440246582,55.7143440246582,0,0,0,0,0,0,0
P06745,G6PI_MOUSE,Gpi,Glucose-6-phosphate isomerase,27,26,32,21,34,39,40,6,6,7,5,8,5,9,3934014.5,3894645.5,4273673.5,2348757.8,5155056.5,6000816.5,3413064.2,52%,54.8%,56.5%,41.9%,57.5%,57.3%,56.3%,53.14990997314453,53.14990997314453,53.14990997314453,53.14990997314453,53.14990997314453,53.14990997314453,53.14990997314453,0,0,0,0,0,0,0
Q9WTM5,RUVB2_MOUSE,Ruvbl2,RuvB-like 2,3,1,5,NaN,2,4,2,3,1,5,NaN,2,4,2,72452.445,54320.59,312204.62,NaN,82923.98,353014.1,120175.8,4.5%,2.6%,11.2%,NaN,4.5%,8.9%,4.1%,51.88154220581055,51.88154220581055,51.88154220581055,NaN,51.88154220581055,51.88154220581055,51.88154220581055,0,0,0,NaN,0,0,0
Q6ZPZ3,ZC3H4_MOUSE,Zc3h4,Zinc finger CCCH domain-containing protein 4,6,3,18,16,2,NaN,NaN,5,3,6,6,2,NaN,NaN,671902.1,361487.34,1772010.9,767478.94,208066.88,NaN,NaN,7.4%,3.5%,16.3%,15.5%,2.1%,NaN,NaN,44.069610595703125,44.069610595703125,44.069610595703125,44.069610595703125,44.069610595703125,NaN,NaN,0,0,0,0,0,NaN,NaN
Q61166,MARE1_MOUSE,Mapre1,Microtubule-associated protein RP/EB family member 1,6,3,9,10,7,12,16,5,3,6,5,6,6,6,414349.62,231680.92,1130956.2,948694.56,455114.53,1091656.4,2417089,29.1%,16%,44.8%,32.8%,26.1%,50.7%,53.4%,53.06652069091797,53.06652069091797,53.06652069091797,53.06652069091797,53.06652069091797,53.06652069091797,53.06652069091797,0,0,0,0,0,0,0
Q6PER3,MARE3_MOUSE,Mapre3,Microtubule-associated protein RP/EB family member 3,6,3,7,5,8,4,12,6,3,5,5,8,4,6,513424.22,219280.19,892374.06,763404.9,576123.56,403943.28,1557534.2,19.2%,14.2%,29.2%,18.1%,21.7%,15.7%,38.4%,49.19403839111328,49.19403839111328,49.19403839111328,49.19403839111328,49.19403839111328,49.19403839111328,49.19403839111328,0,0,0,0,0,0,0
P00920,CAH2_MOUSE,Ca2,Carbonic anhydrase 2,3,NaN,3,3,2,1,5,3,NaN,3,3,2,1,5,176566.56,NaN,276300.8,168003.1,118072.69,74249.84,384821.25,13.5%,NaN,7.3%,18.5%,8.8%,5%,18.5%,37.924278259277344,NaN,37.924278259277344,37.924278259277344,37.924278259277344,37.924278259277344,37.924278259277344,0.000484027105517909,NaN,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909
P68510,1433F_MOUSE,Ywhah,14-3-3 protein eta,15,18,24,16,19,16,30,6,6,7,8,8,9,8,2511886.2,1987241.6,2290537.8,2074274.4,3647058.2,1270362.9,5036612,47.6%,58.9%,61.8%,54.5%,56.5%,48.4%,60.2%,52.6844482421875,52.6844482421875,52.6844482421875,52.6844482421875,52.6844482421875,52.6844482421875,52.6844482421875,0,0,0,0,0,0,0
P68254,1433T_MOUSE,Ywhaq,14-3-3 protein theta,7,11,13,9,12,10,15,7,8,7,7,6,6,7,1841182.2,1667417.5,3045660.5,1730274.9,1645326.1,2429526.8,4829321.5,35.1%,53.9%,53.1%,43.3%,57.6%,60.8%,57.6%,56.26677322387695,56.26677322387695,56.26677322387695,56.26677322387695,56.26677322387695,56.26677322387695,56.26677322387695,0,0,0,0,0,0,0
Q9CQV8,1433B_MOUSE,Ywhab,14-3-3 protein beta/alpha,25,19,27,21,42,19,28,12,8,13,11,9,10,13,6296681.5,9436140,8558259,10716946,9479945,12609357,5150971.5,69.1%,56.1%,72%,65.9%,63.8%,46.3%,48%,49.80360794067383,49.80360794067383,49.80360794067383,49.80360794067383,49.80360794067383,49.80360794067383,49.80360794067383,0,0,0,0,0,0,0
P80316,TCPE_MOUSE,Cct5,T-complex protein 1 subunit epsilon,4,5,9,3,9,11,9,4,5,5,3,6,7,5,293667.62,571690.75,1085001,288378.2,1036730.94,996798.06,1197635.9,8.7%,14.4%,22.2%,7.4%,27%,23.7%,20.9%,53.584205627441406,53.584205627441406,53.584205627441406,53.584205627441406,53.584205627441406,53.584205627441406,53.584205627441406,0,0,0,0,0,0,0
Q99K48,NONO_MOUSE,Nono,Non-POU domain-containing octamer-binding protein,6,5,28,26,10,7,7,5,5,8,8,8,6,6,622509.56,532709.75,9853995,4194450,927527.1,1031033.6,2331988.8,14%,11.4%,41.9%,35.7%,17.1%,12.9%,12.3%,49.19544219970703,49.19544219970703,49.19544219970703,49.19544219970703,49.19544219970703,49.19544219970703,49.19544219970703,0,0,0,0,0,0,0
P62814,VATB2_MOUSE,Atp6v1b2,"V-type proton ATPase subunit B, brain isoform",21,17,22,10,31,25,21,7,7,6,6,13,7,6,1586466.5,1519730.9,3720963.5,1630904.1,1767382.4,3471622.2,4936519,46.6%,38.6%,51.9%,24.5%,56.8%,43.2%,32.3%,56.792720794677734,56.792720794677734,56.792720794677734,56.792720794677734,56.792720794677734,56.792720794677734,56.792720794677734,0,0,0,0,0,0,0
Q9DBG3,AP2B1_MOUSE,Ap2b1,AP-2 complex subunit beta,10,11,13,8,11,8,10,5,5,6,5,6,5,5,538932.4,619999.94,1298473.5,666926.7,600795.6,527520.3,928071,8.6%,12.6%,13.8%,8.5%,11.3%,9.7%,12%,51.74045181274414,51.74045181274414,51.74045181274414,51.74045181274414,51.74045181274414,51.74045181274414,51.74045181274414,0,0,0,0,0,0,0
Q8R5J9,PRAF3_MOUSE,Arl6ip5,PRA1 family protein 3,1,1,1,1,2,3,4,1,1,1,1,2,3,4,104886.414,107844.5,7930.8394,181226.03,215672.11,312090.28,681821.2,5.9%,5.9%,10.6%,5.9%,9.6%,14.4%,10.6%,50.543819427490234,50.543819427490234,50.543819427490234,50.543819427490234,50.543819427490234,50.543819427490234,50.543819427490234,0,0,0,0,0,0,0
Q9Z1X4,ILF3_MOUSE,Ilf3,Interleukin enhancer-binding factor 3,1,3,23,11,3,1,5,1,3,7,6,3,1,5,43104.234,266573.75,2815478.8,1135474.4,103625.59,56512.504,290651.03,1.1%,3.8%,30.6%,12.2%,2.3%,1.6%,4%,54.50798034667969,54.50798034667969,54.50798034667969,54.50798034667969,54.50798034667969,54.50798034667969,54.50798034667969,0,0,0,0,0,0,0
O70503,DHB12_MOUSE,Hsd17b12,Very-long-chain 3-oxoacyl-CoA reductase,5,3,4,2,4,2,4,5,3,4,2,4,2,4,517118.06,161876.11,434986.5,198084,363007.72,208251.34,844977.4,19.9%,8%,10.6%,10.3%,10.6%,5.4%,17.3%,45.804073333740234,45.804073333740234,45.804073333740234,45.804073333740234,45.804073333740234,45.804073333740234,45.804073333740234,0,0,0,0,0,0,0
Q61644,PACN1_MOUSE,Pacsin1,Protein kinase C and casein kinase substrate in neurons protein 1,1,1,10,25,4,NaN,5,1,1,5,7,4,NaN,5,53175.426,61972.824,2567416.2,3122885.5,155180.69,NaN,656408.7,2.5%,2.5%,24.5%,42.9%,9.5%,NaN,12%,51.75703048706055,51.75703048706055,51.75703048706055,51.75703048706055,51.75703048706055,NaN,51.75703048706055,0,0,0,0,0,NaN,0
Q64455,PTPRJ_MOUSE,Ptprj,Receptor-type tyrosine-protein phosphatase eta,6,1,NaN,NaN,NaN,NaN,NaN,5,1,NaN,NaN,NaN,NaN,NaN,349797.4,36617.027,NaN,NaN,NaN,NaN,NaN,6.1%,0.6%,NaN,NaN,NaN,NaN,NaN,37.28266525268555,37.28266525268555,NaN,NaN,NaN,NaN,NaN,0.000484027105517909,0.000484027105517909,NaN,NaN,NaN,NaN,NaN
P14094,AT1B1_MOUSE,Atp1b1,Sodium/potassium-transporting ATPase subunit beta-1,18,15,15,14,6,2,4,8,7,7,6,6,2,4,11778486,5128797.5,7264064,9726862,1214688.6,125873.98,508170.06,33.9%,30.6%,33.9%,30.6%,20.7%,4.3%,12.5%,52.283390045166016,52.283390045166016,52.283390045166016,52.283390045166016,52.283390045166016,52.283390045166016,52.283390045166016,0,0,0,0,0,0,0
Q99P91,GPNMB_MOUSE,Gpnmb,Transmembrane glycoprotein NMB,2,3,NaN,1,1,NaN,NaN,2,3,NaN,1,1,NaN,NaN,2979590,2489209.8,NaN,321633.34,198545.83,NaN,NaN,4.7%,4.7%,NaN,1.2%,1.2%,NaN,NaN,31.826398849487305,31.826398849487305,NaN,31.826398849487305,31.826398849487305,NaN,NaN,0.0013805798435342844,0.0013805798435342844,NaN,0.0013805798435342844,0.0013805798435342844,NaN,NaN
P51863,VA0D1_MOUSE,Atp6v0d1,V-type proton ATPase subunit d 1,6,3,8,4,10,7,11,6,3,5,4,7,5,7,774777.75,501672.62,1594122.5,487676.88,1202985.1,1560189,1234510.9,14%,9.1%,22.8%,15.4%,27.6%,21.4%,25.1%,55.309959411621094,55.309959411621094,55.309959411621094,55.309959411621094,55.309959411621094,55.309959411621094,55.309959411621094,0,0,0,0,0,0,0
P58252,EF2_MOUSE,Eef2,Elongation factor 2,15,21,23,9,13,42,19,5,5,5,7,5,6,5,861105.94,489003.12,908925.9,572209.5,486829.2,1799856,1257229.9,22.1%,29.6%,32.3%,11.4%,25.5%,44.5%,23.9%,55.553924560546875,55.553924560546875,55.553924560546875,55.553924560546875,55.553924560546875,55.553924560546875,55.553924560546875,0,0,0,0,0,0,0
Q9JM76,ARPC3_MOUSE,Arpc3,Actin-related protein 2/3 complex subunit 3,3,2,6,4,6,6,7,3,2,5,4,6,6,7,919379.5,460316.5,1835932.2,934120.75,1208529,1610917,2060437.4,16.3%,12.4%,34.8%,16.3%,27.5%,25.8%,30.3%,49.48476791381836,49.48476791381836,49.48476791381836,49.48476791381836,49.48476791381836,49.48476791381836,49.48476791381836,0,0,0,0,0,0,0
P61982,1433G_MOUSE,Ywhag,14-3-3 protein gamma,15,15,16,14,16,9,17,6,8,7,8,8,8,8,5214447,3559937.2,7911359.5,3595418,6232007,1380938.6,7809937,53.4%,53%,61.5%,42.5%,49%,25.5%,57.1%,50.462730407714844,50.462730407714844,50.462730407714844,50.462730407714844,50.462730407714844,50.462730407714844,50.462730407714844,0,0,0,0,0,0,0
Q9DAW9,CNN3_MOUSE,Cnn3,Calponin-3,6,8,10,17,6,4,9,6,6,7,9,6,4,8,639500.7,561482.44,1527027.1,1351470,234173.81,426240.94,1317197.1,19.4%,31.2%,42.1%,37.9%,20%,17.3%,23.9%,53.03912353515625,53.03912353515625,53.03912353515625,53.03912353515625,53.03912353515625,53.03912353515625,53.03912353515625,0,0,0,0,0,0,0
P62983,RS27A_MOUSE,Rps27a,Ubiquitin-ribosomal protein eS31 fusion protein,22,27,20,33,34,32,30,15,16,13,16,15,13,14,14559282,12562943,12140393,29127628,20100608,7572000,9282190,45.5%,57.1%,45.5%,57.1%,51.3%,56.4%,50.6%,54.62012481689453,54.62012481689453,54.62012481689453,54.62012481689453,54.62012481689453,54.62012481689453,54.62012481689453,0,0,0,0,0,0,0
P18406,CCN1_MOUSE,Ccn1,CCN family member 1,7,5,4,10,5,NaN,NaN,6,5,4,5,5,NaN,NaN,637870.75,353670.2,358917.12,613866.44,458260.8,NaN,NaN,16.9%,14.5%,12.4%,26.6%,15.3%,NaN,NaN,48.05976104736328,48.05976104736328,48.05976104736328,48.05976104736328,48.05976104736328,NaN,NaN,0,0,0,0,0,NaN,NaN
P35276,RAB3D_MOUSE,Rab3d,Ras-related protein Rab-3D,4,4,3,2,3,3,2,4,4,3,2,3,3,2,1826159.5,1643347.8,3297602,722516.6,2708319.2,1697124.9,289453.5,19.2%,19.2%,15.5%,12.3%,16%,15.5%,11.9%,42.03089141845703,42.03089141845703,42.03089141845703,42.03089141845703,42.03089141845703,42.03089141845703,42.03089141845703,0,0,0,0,0,0,0
Q99JI6,RAP1B_MOUSE,Rap1b,Ras-related protein Rap-1b,5,5,4,7,2,7,6,5,5,4,5,2,6,5,347922.97,820206.2,1285030.2,648794.06,262097.12,1055409.5,1089616.8,28.8%,28.8%,26.6%,42.9%,15.2%,37%,37%,50.8818244934082,50.8818244934082,50.8818244934082,50.8818244934082,50.8818244934082,50.8818244934082,50.8818244934082,0,0,0,0,0,0,0
Q9Z2I9,SUCB1_MOUSE,Sucla2,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",10,7,9,6,10,11,9,5,5,6,5,5,5,5,748080.2,668378.4,1519549.4,708416.75,1412822.4,1463598.2,1312884.4,24.4%,19%,19%,12.3%,26.6%,20.3%,17.1%,58.74385070800781,58.74385070800781,58.74385070800781,58.74385070800781,58.74385070800781,58.74385070800781,58.74385070800781,0,0,0,0,0,0,0
Q9DC69,NDUA9_MOUSE,Ndufa9,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",9,3,7,2,8,7,10,8,3,6,2,5,6,7,476405.7,241421.67,700000.7,136440.08,555768.94,851011.5,829543.4,19.9%,10.1%,18.3%,4.8%,26.8%,16.2%,26.8%,54.24103546142578,54.24103546142578,54.24103546142578,54.24103546142578,54.24103546142578,54.24103546142578,54.24103546142578,0,0,0,0,0,0,0
A2AR02,PPIG_MOUSE,Ppig,Peptidyl-prolyl cis-trans isomerase G,5,3,6,12,NaN,1,NaN,5,3,6,7,NaN,1,NaN,204315.27,295766.72,2068152.1,1518862.1,NaN,87509.086,NaN,7%,3.2%,8.4%,14.2%,NaN,1.3%,NaN,54.300498962402344,54.300498962402344,54.300498962402344,54.300498962402344,NaN,54.300498962402344,NaN,0,0,0,0,NaN,0,NaN
Q9ERU3,ZNF22_MOUSE,Znf22,Zinc finger protein 22,5,11,2,8,5,NaN,NaN,5,8,2,5,5,NaN,NaN,608364.6,1277302,246653.5,1645185.8,824778.56,NaN,NaN,26.2%,36.3%,7.2%,33.8%,21.1%,NaN,NaN,50.294105529785156,50.294105529785156,50.294105529785156,50.294105529785156,50.294105529785156,NaN,NaN,0,0,0,0,0,NaN,NaN
P62245,RS15A_MOUSE,Rps15a,Small ribosomal subunit protein uS8,9,8,6,6,8,10,8,8,6,5,5,5,7,7,580416,891022.94,1279754.8,1035067.5,1302033.5,3623253.2,2030421.4,43.1%,57.7%,38.5%,51.5%,56.9%,64.6%,43.8%,47.38996124267578,47.38996124267578,47.38996124267578,47.38996124267578,47.38996124267578,47.38996124267578,47.38996124267578,0,0,0,0,0,0,0
P61161,ARP2_MOUSE,Actr2,Actin-related protein 2,9,9,11,5,11,12,11,6,5,5,5,5,6,6,749495.25,685164.06,1215603.6,404836.34,1166488.2,1434752.4,1358376.5,29.7%,30.5%,38.8%,15%,40.9%,35.3%,29.9%,58.0903434753418,58.0903434753418,58.0903434753418,58.0903434753418,58.0903434753418,58.0903434753418,58.0903434753418,0,0,0,0,0,0,0
Q8C0M9,ASGL1_MOUSE,Asrgl1,Isoaspartyl peptidase/L-asparaginase,11,12,21,18,9,13,12,6,7,7,7,5,7,7,795071.8,699794.3,1860567.6,2179356.8,553613.94,900758.06,1972399,30.4%,41.1%,62%,48.8%,28.2%,31.9%,37.1%,52.86864471435547,52.86864471435547,52.86864471435547,52.86864471435547,52.86864471435547,52.86864471435547,52.86864471435547,0,0,0,0,0,0,0
P27048;P63163,RSMB_MOUSE;RSMN_MOUSE,Snrpb;Snrpn,Small nuclear ribonucleoprotein-associated protein B;Small nuclear ribonucleoprotein-associated protein N,2,3,12,10,2,11,14,2,3,8,8,2,10,11,164629.38,193519.03,2687822,2153739.2,191740.55,1877990.1,3908799.8,6.1%;5.8%,10%;9.6%,28.6%;27.5%,22.5%;21.7%,6.9%;6.7%,22.5%;21.7%,28.6%;27.5%,45.576637268066406,45.576637268066406,45.576637268066406,45.576637268066406,45.576637268066406,45.576637268066406,45.576637268066406,0,0,0,0,0,0,0
Q64521,GPDM_MOUSE,Gpd2,"Glycerol-3-phosphate dehydrogenase, mitochondrial",4,3,9,2,7,2,6,4,3,5,2,5,2,5,336998.56,512702.2,894316.06,280968.22,452438.97,288507.88,560240.6,7%,5.9%,14.2%,4.4%,11.7%,4.4%,9.9%,57.182430267333984,57.182430267333984,57.182430267333984,57.182430267333984,57.182430267333984,57.182430267333984,57.182430267333984,0,0,0,0,0,0,0
P83882,RL36A_MOUSE,Rpl36a,Large ribosomal subunit protein eL42,9,8,4,14,10,2,7,7,8,4,7,8,2,6,10306007,12962301,3928407,25367060,22962182,2935195.8,11507339,33%,27.4%,24.5%,56.6%,30.2%,18.9%,31.1%,48.604339599609375,48.604339599609375,48.604339599609375,48.604339599609375,48.604339599609375,48.604339599609375,48.604339599609375,0,0,0,0,0,0,0
P48774,GSTM5_MOUSE,Gstm5,Glutathione S-transferase Mu 5,13,10,12,7,8,8,6,5,6,7,5,5,5,5,1192555.9,1063693.8,2160255.5,817406.5,642043.1,971149.6,1159237.5,56.7%,36.6%,41.5%,31.2%,29.9%,25.9%,29.9%,50.890480041503906,50.890480041503906,50.890480041503906,50.890480041503906,50.890480041503906,50.890480041503906,50.890480041503906,0,0,0,0,0,0,0
P14824,ANXA6_MOUSE,Anxa6,Annexin A6,15,18,19,12,16,NaN,NaN,5,5,6,5,5,NaN,NaN,725442.06,902455.75,2233466.5,987691,762214.1,NaN,NaN,26%,29.1%,33%,20.2%,28.8%,NaN,NaN,56.90537643432617,56.90537643432617,56.90537643432617,56.90537643432617,56.90537643432617,NaN,NaN,0,0,0,0,0,NaN,NaN
P63017,HSP7C_MOUSE,Hspa8,Heat shock cognate 71 kDa protein,29,28,34,33,31,20,30,11,8,10,11,9,9,11,4329965,5210753,8441962,4229489,6471509.5,5435570,4455662.5,30.3%,37.9%,38.4%,40.2%,38.5%,29.4%,33.1%,56.862552642822266,56.862552642822266,56.862552642822266,56.862552642822266,56.862552642822266,56.862552642822266,56.862552642822266,0,0,0,0,0,0,0
Q9QUP5,HPLN1_MOUSE,Hapln1,Hyaluronan and proteoglycan link protein 1,3,4,9,6,4,2,10,3,4,7,5,4,2,7,604081.8,414324,739147.8,592761.25,733618.8,217698.28,1461104.9,7.6%,10.7%,18%,16.9%,16.6%,6.2%,23%,53.18693161010742,53.18693161010742,53.18693161010742,53.18693161010742,53.18693161010742,53.18693161010742,53.18693161010742,0,0,0,0,0,0,0
P97315,CSRP1_MOUSE,Csrp1,Cysteine and glycine-rich protein 1,5,5,6,5,2,1,3,5,5,5,5,2,1,3,569341.75,458987.16,1045554.6,617557.3,120525.766,48747.406,225569.94,39.4%,36.3%,44%,26.4%,16.6%,7.8%,21.8%,50.322383880615234,50.322383880615234,50.322383880615234,50.322383880615234,50.322383880615234,50.322383880615234,50.322383880615234,0,0,0,0,0,0,0
P35979,RL12_MOUSE,Rpl12,Large ribosomal subunit protein uL11,6,6,4,6,6,13,8,6,6,4,6,6,10,7,1272197.8,1338443.2,1442393.6,1292772.2,1608206.2,2808872,2763638.2,44.8%,45.5%,24.2%,49.1%,44.8%,64.2%,50.9%,49.13407516479492,49.13407516479492,49.13407516479492,49.13407516479492,49.13407516479492,49.13407516479492,49.13407516479492,0,0,0,0,0,0,0
Q99KI0,ACON_MOUSE,Aco2,"Aconitate hydratase, mitochondrial",10,13,20,20,17,5,9,5,5,6,8,6,5,6,1092296.4,10909436,2955256.2,20041886,1042702.6,13325428,12591178,19.1%,22.9%,30.3%,28.6%,27.2%,6%,13.6%,53.386817932128906,53.386817932128906,53.386817932128906,53.386817932128906,53.386817932128906,53.386817932128906,53.386817932128906,0,0,0,0,0,0,0
P62962,PROF1_MOUSE,Pfn1,Profilin-1,11,14,6,5,13,15,14,8,8,6,5,7,8,8,4484916,3124298.2,1701278.2,1766148.8,3735838.5,4295131.5,4430126.5,63.6%,90.7%,47.9%,42.1%,73.6%,73.6%,65%,55.8195915222168,55.8195915222168,55.8195915222168,55.8195915222168,55.8195915222168,55.8195915222168,55.8195915222168,0,0,0,0,0,0,0
O88447,KLC1_MOUSE,Klc1,Kinesin light chain 1,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,42140.69,NaN,55638.254,NaN,NaN,NaN,NaN,2.4%,NaN,2%,NaN,NaN,NaN,NaN,34.066734313964844,NaN,34.066734313964844,NaN,NaN,NaN,NaN,0.000484027105517909,NaN,0.000484027105517909,NaN,NaN,NaN,NaN
Q62093,SRSF2_MOUSE,Srsf2,Serine/arginine-rich splicing factor 2,6,3,15,28,5,4,2,6,3,11,16,5,4,2,1066651.6,668807.75,6694199,10962222,677862.9,1058343,455652.78,23.5%,11.3%,30.3%,30.3%,18.6%,14.9%,11.3%,51.14228820800781,51.14228820800781,51.14228820800781,51.14228820800781,51.14228820800781,51.14228820800781,51.14228820800781,0,0,0,0,0,0,0
Q91YR1,TWF1_MOUSE,Twf1,Twinfilin-1,6,3,5,2,1,3,1,6,3,5,2,1,3,1,343916.22,186946.27,718126.7,207687.67,787.08563,257492.78,150862.3,12.3%,8.6%,14%,6.3%,2.3%,8.6%,2.6%,45.63591766357422,45.63591766357422,45.63591766357422,45.63591766357422,45.63591766357422,45.63591766357422,45.63591766357422,0,0,0,0,0,0,0
